"person","perOcc","perBcity","perBcountry","perDcity","perDcountry","perBdate","perDdate"
"http://dbpedia.org/resource/Janina_Konarska","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Łódź","http://dbpedia.org/resource/Poland","http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","1900-4-30","1975-6-9"
"http://dbpedia.org/resource/Iris_Tree","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1897-1-27","1968-4-13"
"http://dbpedia.org/resource/Dorothy_Annan","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Manaus","http://dbpedia.org/resource/Brazil","http://dbpedia.org/resource/Snettisham","http://dbpedia.org/resource/United_Kingdom",1900-01-20,1983-06-28
"http://dbpedia.org/resource/Eva_Švankmajerová","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Kostelec_nad_Černými_lesy","http://dbpedia.org/resource/Czech_Republic","http://dbpedia.org/resource/Prague","http://dbpedia.org/resource/Czech_Republic","1940-9-25",2005-10-20
"http://dbpedia.org/resource/Agnes_Börjeson","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Uppsala","http://dbpedia.org/resource/Sweden","http://dbpedia.org/resource/Alassio","http://dbpedia.org/resource/Italy",1827-05-01,1900-01-26
"http://dbpedia.org/resource/Phoebe_Anna_Traquair","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/County_Dublin","http://dbpedia.org/resource/Republic_of_Ireland","http://dbpedia.org/resource/Edinburgh","http://dbpedia.org/resource/United_Kingdom",1852-05-24,1936-08-04
"http://dbpedia.org/resource/Nélie_Jacquemart","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1841-7-25","1912-5-14"
"http://dbpedia.org/resource/Clémentine_Hélène_Dufau","http://dbpedia.org/class/yago/WikicatFrenchWomenPainters","http://dbpedia.org/resource/Quinsac,_Gironde","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1869-8-18","1937-3-18"
"http://dbpedia.org/resource/Gertrude_Greene","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","1904-1-1",1956-11-25
"http://dbpedia.org/resource/Clare_Atwood","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Richmond,_London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Tenterden","http://dbpedia.org/resource/Kent","1866-5-11","1962-8-2"
"http://dbpedia.org/resource/Émilie_Desjeux","http://dbpedia.org/class/yago/WikicatFrenchRealistPainters","http://dbpedia.org/resource/Joigny","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Bussy-en-Othe","http://dbpedia.org/resource/France",1861-10-09,1957-04-23
"http://dbpedia.org/resource/Peggy_Bacon","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Ridgefield,_Connecticut","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Kennebunk,_Maine","http://dbpedia.org/resource/United_States",1895-05-02,1987-01-04
"http://dbpedia.org/resource/Irene_E._Parmelee","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Guilford,_Connecticut","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/California","http://dbpedia.org/resource/United_States","1847-1-1",1934-08-29
"http://dbpedia.org/resource/Manolita_Piña","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Barcelona","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/Montevideo","http://dbpedia.org/resource/Uruguay",1883-02-24,1994-06-11
"http://dbpedia.org/resource/Grandma_Moses","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/New_York","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Hoosick_Falls,_New_York","http://dbpedia.org/resource/United_States",1860-09-07,1961-12-13
"http://dbpedia.org/resource/Conny_Méndez","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Caracas","http://dbpedia.org/resource/Venezuela","http://dbpedia.org/resource/Miami","http://dbpedia.org/resource/United_States",1898-04-11,1979-11-26
"http://dbpedia.org/resource/Norah_Neilson_Gray","http://dbpedia.org/class/yago/WikicatScottishWomenPainters","http://dbpedia.org/resource/Helensburgh","http://dbpedia.org/resource/Scotland","http://dbpedia.org/resource/Glasgow","http://dbpedia.org/resource/Scotland",1882-06-16,1931-05-27
"http://dbpedia.org/resource/Aleida_Greve","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Zwolle","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Zwolle","http://dbpedia.org/resource/Netherlands","1670-1-1","1740-1-1"
"http://dbpedia.org/resource/Maria_Weenix","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","1697-1-1","1774-1-1"
"http://dbpedia.org/resource/Éliane_de_Meuse","http://dbpedia.org/class/yago/WikicatStillLifePainters","http://dbpedia.org/resource/Brussels","http://dbpedia.org/resource/Belgium","http://dbpedia.org/resource/Forest,_Belgium","http://dbpedia.org/resource/Belgium",1899-08-09,1993-02-03
"http://dbpedia.org/resource/Marta_Hegemann","http://dbpedia.org/ontology/Painter","http://dbpedia.org/resource/Düsseldorf","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Cologne","http://dbpedia.org/resource/Germany","1894-2-14","1970-1-28"
"http://dbpedia.org/resource/Nina_Veselova","http://dbpedia.org/class/yago/WikicatSovietPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1922-01-06,1960-03-03
"http://dbpedia.org/resource/Maria_Lassnig","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Kappel_am_Krappfeld","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria",1919-09-08,2014-05-06
"http://dbpedia.org/resource/Marcelle_Ferron","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Louiseville","http://dbpedia.org/resource/Canada","http://dbpedia.org/resource/Montreal","http://dbpedia.org/resource/Canada",1924-01-29,2001-11-19
"http://dbpedia.org/resource/Slava_Raškaj","http://dbpedia.org/class/yago/WikicatImpressionistPainters","http://dbpedia.org/resource/Ozalj","http://dbpedia.org/resource/Croatia","http://dbpedia.org/resource/Zagreb","http://dbpedia.org/resource/Croatia",1877-01-02,1906-03-29
"http://dbpedia.org/resource/Elisabeth_von_Janota-Bzowski","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Prague","http://dbpedia.org/resource/Czech_Republic","http://dbpedia.org/resource/Marl,_North_Rhine-Westphalia","http://dbpedia.org/resource/Germany",1912-11-23,"2012-8-15"
"http://dbpedia.org/resource/Maria_Theresa_van_Thielen","http://dbpedia.org/class/yago/WikicatFlemishBaroquePainters","http://dbpedia.org/resource/Mechelen","http://dbpedia.org/resource/Belgium","http://dbpedia.org/resource/Antwerp","http://dbpedia.org/resource/Belgium",1640-05-07,"1706-1-1"
"http://dbpedia.org/resource/Sheila_Cussons","http://dbpedia.org/class/yago/WikicatSouthAfricanPainters","http://dbpedia.org/resource/Piketberg","http://dbpedia.org/resource/South_Africa","http://dbpedia.org/resource/Cape_Town","http://dbpedia.org/resource/South_Africa",1922-08-09,2004-11-25
"http://dbpedia.org/resource/Joanna_Koerten","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands",1650-11-17,1715-12-28
"http://dbpedia.org/resource/Hollie_Stevens","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Kansas_City,_Missouri","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/San_Francisco","http://dbpedia.org/resource/United_States",1982-01-04,2012-07-03
"http://dbpedia.org/resource/Nina_Hamnett","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Tenby","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1890-02-14,1956-12-16
"http://dbpedia.org/resource/Ida_Botti_Scifoni","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Florence","http://dbpedia.org/resource/Italy","1812-1-1","1844-1-1"
"http://dbpedia.org/resource/Paule_Gobillard","http://dbpedia.org/class/yago/WikicatFrenchImpressionistPainters","http://dbpedia.org/resource/Quimperlé","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1867-12-03,"1946-1-1"
"http://dbpedia.org/resource/Sonja_Ferlov_Mancoba","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Copenhagen","http://dbpedia.org/resource/Denmark","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1911-1-1","1984-1-1"
"http://dbpedia.org/resource/Elinor_Bellingham-Smith","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Ipswich","http://dbpedia.org/resource/United_Kingdom",1906-12-28,1988-11-04
"http://dbpedia.org/resource/Hilda_Carline","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Hampstead","http://dbpedia.org/resource/England",1889-11-20,1950-11-01
"http://dbpedia.org/resource/Georgette_Agutte","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Chamonix","http://dbpedia.org/resource/France","1867-5-17","1922-9-5"
"http://dbpedia.org/resource/Alice_Miller_(psychologist)","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Piotrków_Trybunalski","http://dbpedia.org/resource/Poland","http://dbpedia.org/resource/Saint-Rémy-de-Provence","http://dbpedia.org/resource/France",1923-01-12,2010-04-14
"http://dbpedia.org/resource/Alice_Baber","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Charleston,_Illinois","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1928-08-22,1982-10-02
"http://dbpedia.org/resource/Rachel_Berman","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Louisiana","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Victoria,_British_Columbia","http://dbpedia.org/resource/Canada","1946-1-1",2014-05-28
"http://dbpedia.org/resource/Margaret_Macdonald_Mackintosh","http://dbpedia.org/class/yago/WikicatScottishPainters","http://dbpedia.org/resource/Tipton","http://dbpedia.org/resource/England","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1864-11-05,1933-01-07
"http://dbpedia.org/resource/Marie-Élisabeth_Laville-Leroux","http://dbpedia.org/class/yago/WikicatFrenchWomenPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Bièvres,_Essonne","http://dbpedia.org/resource/France","1769-3-27","1842-7-23"
"http://dbpedia.org/resource/Eleanor_Norcross","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Massachusetts","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Massachusetts","http://dbpedia.org/resource/United_States",1854-06-19,1923-10-19
"http://dbpedia.org/resource/Joan_Mitchell","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Chicago","http://dbpedia.org/resource/United_States_of_America","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1925-02-12,1992-10-30
"http://dbpedia.org/resource/Fulvia_Bisi","http://dbpedia.org/class/yago/WikicatItalianWomenPainters","http://dbpedia.org/resource/Milan","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Milan","http://dbpedia.org/resource/Italy","1818-1-1","1911-1-1"
"http://dbpedia.org/resource/Marion_Milner","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1900-2-1","1998-5-29"
"http://dbpedia.org/resource/Bärbel_Bohley","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Strasburg,_Germany","http://dbpedia.org/resource/Germany","1945-5-24","2010-9-11"
"http://dbpedia.org/resource/Mary_Adshead","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1904-02-15,1995-09-03
"http://dbpedia.org/resource/Eileen_Agar","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Buenos_Aires","http://dbpedia.org/resource/Argentina","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1899-12-01,1991-11-07
"http://dbpedia.org/resource/Sigrid_Hjertén","http://dbpedia.org/class/yago/WikicatExpressionistPainters","http://dbpedia.org/resource/Sundsvall","http://dbpedia.org/resource/Sweden","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden",1885-10-27,1948-03-24
"http://dbpedia.org/resource/Irina_Baldina","http://dbpedia.org/class/yago/WikicatRussianLandscapePainters","http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1922-05-18,2009-01-15
"http://dbpedia.org/resource/Grace_Renzi","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Cachan","http://dbpedia.org/resource/France",1922-09-09,2011-06-04
"http://dbpedia.org/resource/Gayane_Khachaturian","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Tbilisi","http://dbpedia.org/resource/Georgia","http://dbpedia.org/resource/Tbilisi","http://dbpedia.org/resource/Georgia",1942-05-09,2009-05-01
"http://dbpedia.org/resource/Irene_Parenti_Duclos","http://dbpedia.org/class/yago/WikicatItalianWomenPainters","http://dbpedia.org/resource/Florence","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Florence","http://dbpedia.org/resource/Italy","1754-1-1","1795-2-5"
"http://dbpedia.org/resource/Hana_Dostalová","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Poděbrady","http://dbpedia.org/resource/Czech_Republic","http://dbpedia.org/resource/Prague","http://dbpedia.org/resource/Czech_Republic","1890-1-1","1981-1-1"
"http://dbpedia.org/resource/Margaret_Nowell_Graham","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Lowell,_Massachusetts","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Winston-Salem,_North_Carolina","http://dbpedia.org/resource/United_States","1867-1-1","1942-1-1"
"http://dbpedia.org/resource/Lee_Krasner","http://dbpedia.org/class/yago/WikicatJewishPainters","http://dbpedia.org/resource/Brooklyn","http://dbpedia.org/resource/United_States_of_America","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1908-10-27,1984-06-19
"http://dbpedia.org/resource/Anna_Maria_Ehrenstrahl","http://dbpedia.org/class/yago/WikicatSwedishPainters","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden",1666-09-04,1729-10-22
